scf8_127	b15c43ffb6cffcdfda27af28f4158460	106	Pfam	PF13358	DDE superfamily endonuclease	1	64	6.6E-11	T	08-06-2017
scf8_127	b15c43ffb6cffcdfda27af28f4158460	106	SUPERFAMILY	SSF53098		3	79	5.56E-5	T	08-06-2017	IPR012337	Ribonuclease H-like domain	GO:0003676	
scf1_244	4470dd3c6640555636e1897d8035c405	407	SUPERFAMILY	SSF53218		176	321	5.5E-39	T	08-06-2017	IPR001453	MoaB/Mog domain		
scf1_244	4470dd3c6640555636e1897d8035c405	407	Pfam	PF00994	Probable molybdopterin binding domain	178	316	1.1E-24	T	08-06-2017	IPR001453	MoaB/Mog domain		
scf1_244	4470dd3c6640555636e1897d8035c405	407	SUPERFAMILY	SSF63882		3	173	1.44E-49	T	08-06-2017	IPR005110	MoeA, N-terminal and linker domain	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
scf1_244	4470dd3c6640555636e1897d8035c405	407	Pfam	PF03454	MoeA C-terminal region (domain IV)	330	401	7.2E-15	T	08-06-2017	IPR005111	MoeA, C-terminal, domain IV	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
scf1_244	4470dd3c6640555636e1897d8035c405	407	TIGRFAM	TIGR00177	molyb_syn: molybdenum cofactor synthesis domain	177	311	1.9E-25	T	08-06-2017	IPR001453	MoaB/Mog domain		
scf1_244	4470dd3c6640555636e1897d8035c405	407	Pfam	PF03453	MoeA N-terminal region (domain I and II)	5	162	5.6E-39	T	08-06-2017	IPR005110	MoeA, N-terminal and linker domain	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
scf1_244	4470dd3c6640555636e1897d8035c405	407	PANTHER	PTHR10192		2	402	2.2E-112	T	08-06-2017
scf1_244	4470dd3c6640555636e1897d8035c405	407	SUPERFAMILY	SSF63867		327	404	1.31E-16	T	08-06-2017	IPR005111	MoeA, C-terminal, domain IV	GO:0032324	KEGG: 00790+2.10.1.1|MetaCyc: PWY-6823|Reactome: R-HSA-947581
scf5_324	9c3439607055e163bd5b0d4dadbaf58d	448	PANTHER	PTHR42826:SF1		11	447	9.6E-67	T	08-06-2017
scf5_324	9c3439607055e163bd5b0d4dadbaf58d	448	Pfam	PF03600	Citrate transporter	273	440	3.6E-11	T	08-06-2017	IPR004680	Citrate transporter-like domain	GO:0016021|GO:0055085	Reactome: R-HSA-5662702
scf5_324	9c3439607055e163bd5b0d4dadbaf58d	448	Pfam	PF07158	Dicarboxylate carrier protein MatC N-terminus	1	149	3.4E-68	T	08-06-2017	IPR009827	Dicarboxylate carrier MatC N-terminal		
scf5_324	9c3439607055e163bd5b0d4dadbaf58d	448	PANTHER	PTHR42826		11	447	9.6E-67	T	08-06-2017	IPR030676	Citrate carrier CitT-related		
scf15_149	a879108b824a84f08c9d8c7cc3376c7b	353	SUPERFAMILY	SSF55681		19	348	3.62E-69	T	08-06-2017
scf15_149	a879108b824a84f08c9d8c7cc3376c7b	353	TIGRFAM	TIGR00462	genX: EF-P lysine aminoacylase GenX	25	345	2.4E-114	T	08-06-2017	IPR004525	Elongation factor P--(R)-beta-lysine ligase	GO:0004824|GO:0005524|GO:0005737|GO:0006430	
scf15_149	a879108b824a84f08c9d8c7cc3376c7b	353	Pfam	PF00152	tRNA synthetases class II (D, K and N)	21	345	6.4E-33	T	08-06-2017	IPR004364	Aminoacyl-tRNA synthetase, class II (D/K/N)	GO:0000166|GO:0004812|GO:0005524|GO:0006418	
scf15_149	a879108b824a84f08c9d8c7cc3376c7b	353	PANTHER	PTHR42918		20	349	3.8E-100	T	08-06-2017
