scf1_670	8d74951e8c59bbaa4cbbaf8ed8fc4f4d	138	Pfam	PF01047	MarR family	29	85	2.4E-14	T	08-06-2017	IPR000835	MarR-type HTH domain	GO:0003700|GO:0006355	
scf1_670	8d74951e8c59bbaa4cbbaf8ed8fc4f4d	138	SUPERFAMILY	SSF46785		6	135	9.25E-30	T	08-06-2017	IPR011991	Winged helix-turn-helix DNA-binding domain		
scf1_670	8d74951e8c59bbaa4cbbaf8ed8fc4f4d	138	PANTHER	PTHR33164:SF32		8	136	4.3E-25	T	08-06-2017
scf1_670	8d74951e8c59bbaa4cbbaf8ed8fc4f4d	138	PANTHER	PTHR33164		8	136	4.3E-25	T	08-06-2017
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	PANTHER	PTHR24095:SF238		21	1048	1.1E-205	T	08-06-2017
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	TIGRFAM	TIGR01733	AA-adenyl-dom: amino acid adenylation domain	494	896	1.6E-111	T	08-06-2017	IPR010071	Amino acid adenylation domain		
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	Pfam	PF13193	AMP-binding enzyme C-terminal domain	880	956	7.3E-13	T	08-06-2017	IPR025110	AMP-binding enzyme, C-terminal domain		
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	Pfam	PF00668	Condensation domain	24	449	4.6E-29	T	08-06-2017	IPR001242	Condensation domain		
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	SUPERFAMILY	SSF52777		201	437	4.11E-22	T	08-06-2017
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	Pfam	PF00501	AMP-binding enzyme	474	872	4.3E-79	T	08-06-2017	IPR000873	AMP-dependent synthetase/ligase	GO:0003824|GO:0008152	
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	SUPERFAMILY	SSF53474		1046	1312	4.52E-28	T	08-06-2017	IPR029058	Alpha/Beta hydrolase fold		
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	Pfam	PF00550	Phosphopantetheine attachment site	981	1044	1.3E-11	T	08-06-2017	IPR009081	Phosphopantetheine binding ACP domain		
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	PANTHER	PTHR24095		21	1048	1.1E-205	T	08-06-2017
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	Pfam	PF00975	Thioesterase domain	1068	1153	1.4E-8	T	08-06-2017	IPR001031	Thioesterase	GO:0009058|GO:0016788	Reactome: R-HSA-75105
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	SUPERFAMILY	SSF47336		973	1046	1.96E-15	T	08-06-2017	IPR009081	Phosphopantetheine binding ACP domain		
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	SUPERFAMILY	SSF52777		20	197	2.89E-17	T	08-06-2017
scf8_87	d8f2373d6dd22aead81b5dea4b08377a	1329	SUPERFAMILY	SSF56801		431	993	8.37E-142	T	08-06-2017
