scf2_960	91f52610056d6da98641d9850af46265	699	PANTHER	PTHR43261:SF3		6	694	3.2E-281	T	08-06-2017
scf2_960	91f52610056d6da98641d9850af46265	699	SUPERFAMILY	SSF54980		607	693	1.39E-28	T	08-06-2017	IPR009022	Elongation factor G, III-V domain		
scf2_960	91f52610056d6da98641d9850af46265	699	TIGRFAM	TIGR00231	small_GTP: small GTP-binding protein domain	10	185	1.2E-36	T	08-06-2017	IPR005225	Small GTP-binding protein domain	GO:0005525	
scf2_960	91f52610056d6da98641d9850af46265	699	Pfam	PF00679	Elongation factor G C-terminus	604	690	6.4E-30	T	08-06-2017	IPR000640	Translation elongation factor EFG, V domain		
scf2_960	91f52610056d6da98641d9850af46265	699	TIGRFAM	TIGR00484	EF-G: translation elongation factor G	1	694	0.0	T	08-06-2017	IPR004540	Translation elongation factor EFG/EF2	GO:0003746|GO:0005525|GO:0005622|GO:0006414	Reactome: R-HSA-5389840
scf2_960	91f52610056d6da98641d9850af46265	699	Pfam	PF14492	Elongation Factor G, domain II	408	481	1.3E-34	T	08-06-2017	IPR009022	Elongation factor G, III-V domain		
scf2_960	91f52610056d6da98641d9850af46265	699	Pfam	PF03764	Elongation factor G, domain IV	483	601	5.1E-45	T	08-06-2017	IPR005517	Translation elongation factor EFG/EF2, domain IV	GO:0005525	
scf2_960	91f52610056d6da98641d9850af46265	699	Hamap	MF_00054_B	Elongation factor G [fusA].	6	695	109.86	T	08-06-2017	IPR004540	Translation elongation factor EFG/EF2	GO:0003746|GO:0005525|GO:0005622|GO:0006414	Reactome: R-HSA-5389840
scf2_960	91f52610056d6da98641d9850af46265	699	PANTHER	PTHR43261		6	694	3.2E-281	T	08-06-2017
scf2_960	91f52610056d6da98641d9850af46265	699	SUPERFAMILY	SSF54211		483	602	3.54E-41	T	08-06-2017	IPR020568	Ribosomal protein S5 domain 2-type fold		
scf2_960	91f52610056d6da98641d9850af46265	699	Pfam	PF03144	Elongation factor Tu domain 2	328	395	4.3E-16	T	08-06-2017	IPR004161	Translation elongation factor EFTu-like, domain 2	GO:0005525	
scf2_960	91f52610056d6da98641d9850af46265	699	SUPERFAMILY	SSF54980		406	484	5.04E-25	T	08-06-2017	IPR009022	Elongation factor G, III-V domain		
scf2_960	91f52610056d6da98641d9850af46265	699	SUPERFAMILY	SSF52540		5	286	5.57E-106	T	08-06-2017	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
scf2_960	91f52610056d6da98641d9850af46265	699	Pfam	PF00009	Elongation factor Tu GTP binding domain	9	286	1.9E-67	T	08-06-2017
scf2_960	91f52610056d6da98641d9850af46265	699	SUPERFAMILY	SSF50447		269	408	8.95E-36	T	08-06-2017	IPR009000	Translation protein, beta-barrel domain		
scf5_306	b083b5e831a8373dde89ed61f3743091	145	Pfam	PF06262	Zincin-like metallopeptidase	41	136	6.7E-34	T	08-06-2017	IPR010428	Zincin-like metallopeptidase		
scf5_306	b083b5e831a8373dde89ed61f3743091	145	PANTHER	PTHR41522		14	139	6.3E-38	T	08-06-2017
scf5_306	b083b5e831a8373dde89ed61f3743091	145	SUPERFAMILY	SSF55486		14	136	1.71E-35	T	08-06-2017
scf3_251	abe22105628421182a736ca8ad3199db	251	Pfam	PF07702	UTRA domain	103	240	4.2E-30	T	08-06-2017	IPR011663	UbiC transcription regulator-associated	GO:0003677|GO:0006355	
scf3_251	abe22105628421182a736ca8ad3199db	251	PANTHER	PTHR43807		13	244	1.3E-94	T	08-06-2017
scf3_251	abe22105628421182a736ca8ad3199db	251	Pfam	PF00392	Bacterial regulatory proteins, gntR family	19	82	3.1E-16	T	08-06-2017	IPR000524	Transcription regulator HTH, GntR	GO:0003700|GO:0006355	
